epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,train_mIoU,val_Dice,val_loss,val_mIoU
,0.001,0,,,,,,
0,,9,,0.6428812146186829,,,,
0,,19,,0.433011919260025,,,,
0,,29,,0.42995545268058777,,,,
0,,39,,0.3901037871837616,,,,
0,,49,,0.3509643077850342,,,,
0,,59,,0.3134591281414032,,,,
0,,69,,0.36340779066085815,,,,
0,,79,,0.3742216229438782,,,,
0,,89,,0.5279970169067383,,,,
0,,99,,0.2881019711494446,,,,
0,,109,,0.3605894148349762,,,,
0,,119,,0.40606534481048584,,,,
0,,129,,0.3679964542388916,,,,
0,,139,,0.31938695907592773,,,,
0,,149,,0.3556347191333771,,,,
0,,159,,0.43696677684783936,,,,
0,,169,,0.23208670318126678,,,,
0,,179,,0.2292691171169281,,,,
0,,189,,0.43129682540893555,,,,
0,,199,,0.31228917837142944,,,,
0,,209,,0.3493110239505768,,,,
0,,219,,0.37400513887405396,,,,
0,,229,,0.3016063868999481,,,,
0,,239,,0.30877983570098877,,,,
0,,249,,0.30729013681411743,,,,
0,,259,,0.3742241859436035,,,,
0,,269,,0.2726249098777771,,,,
0,,279,,0.37798136472702026,,,,
0,,289,,0.42318618297576904,,,,
0,,299,,0.29337841272354126,,,,
0,,309,,0.31095701456069946,,,,
0,,319,,0.3358176052570343,,,,
0,,329,,0.27788668870925903,,,,
0,,339,,0.2748529613018036,,,,
0,,349,,0.2609024941921234,,,,
0,,359,,0.35404762625694275,,,,
0,,367,,,,0.8121750354766846,0.32935866713523865,0.7039103507995605
0,,367,0.36810120940208435,,0.6365416049957275,,,
,0.0009990143508499217,368,,,,,,
1,,369,,0.3048744201660156,,,,
1,,379,,0.27674126625061035,,,,
1,,389,,0.30987271666526794,,,,
1,,399,,0.29985541105270386,,,,
1,,409,,0.22346168756484985,,,,
1,,419,,0.47129565477371216,,,,
1,,429,,0.24327372014522552,,,,
1,,439,,0.290465772151947,,,,
1,,449,,0.2174316942691803,,,,
1,,459,,0.3043779730796814,,,,
1,,469,,0.3918623924255371,,,,
1,,479,,0.3566567301750183,,,,
1,,489,,0.41249880194664,,,,
1,,499,,0.3071538209915161,,,,
1,,509,,0.26646918058395386,,,,
1,,519,,0.24419131875038147,,,,
1,,529,,0.2583812177181244,,,,
1,,539,,0.40375709533691406,,,,
